Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,season_fdc,league_fdc
P1,2023-03-04,Portimonense,Sp Lisbon,0,1,2223,P1
P1,2023-03-04,Chaves,Porto,1,3,2223,P1
P1,2023-03-05,Gil Vicente,Maritimo,2,0,2223,P1
P1,2023-03-05,Santa Clara,Guimaraes,1,3,2223,P1
P1,2023-03-05,Sp Braga,Rio Ave,2,0,2223,P1
P1,2023-03-06,Casa Pia,Pacos Ferreira,2,1,2223,P1
P1,2023-03-10,Porto,Estoril,3,2,2223,P1
P1,2023-03-11,Chaves,Portimonense,2,0,2223,P1
P1,2023-03-11,Pacos Ferreira,Santa Clara,1,0,2223,P1
P1,2023-03-11,Guimaraes,Arouca,0,2,2223,P1
P1,2023-03-11,Vizela,Sp Braga,0,4,2223,P1
P1,2023-03-12,Rio Ave,Gil Vicente,2,1,2223,P1
P1,2023-03-12,Maritimo,Benfica,0,3,2223,P1
P1,2023-03-12,Sp Lisbon,Boavista,3,0,2223,P1
P1,2023-03-13,Famalicao,Casa Pia,1,0,2223,P1
P1,2023-03-17,Santa Clara,Rio Ave,0,2,2223,P1
P1,2023-03-18,Portimonense,Vizela,0,1,2223,P1
P1,2023-03-18,Arouca,Pacos Ferreira,1,1,2223,P1
P1,2023-03-18,Benfica,Guimaraes,5,1,2223,P1
P1,2023-03-18,Estoril,Chaves,0,2,2223,P1
P1,2023-03-19,Casa Pia,Maritimo,2,0,2223,P1
P1,2023-03-19,Sp Braga,Porto,0,0,2223,P1
P1,2023-03-19,Boavista,Famalicao,1,2,2223,P1
P1,2023-03-31,Estoril,Gil Vicente,1,0,2223,P1
P1,2023-04-01,Vizela,Casa Pia,3,1,2223,P1
P1,2023-04-01,Guimaraes,Pacos Ferreira,0,0,2223,P1
P1,2023-04-01,Sp Lisbon,Santa Clara,3,0,2223,P1
P1,2023-04-02,Chaves,Sp Braga,1,2,2223,P1
P1,2023-04-02,Maritimo,Boavista,4,2,2223,P1
P1,2023-04-02,Rio Ave,Benfica,0,1,2223,P1
P1,2023-04-02,Porto,Portimonense,1,0,2223,P1
P1,2023-04-03,Famalicao,Arouca,0,1,2223,P1
P1,2023-04-05,Gil Vicente,Sp Lisbon,0,0,2223,P1
P1,2023-04-07,Santa Clara,Vizela,0,1,2223,P1
P1,2023-04-07,Benfica,Porto,1,2,2223,P1
P1,2023-04-07,Boavista,Guimaraes,2,1,2223,P1
P1,2023-04-08,Arouca,Maritimo,1,0,2223,P1
P1,2023-04-08,Pacos Ferreira,Famalicao,1,3,2223,P1
P1,2023-04-08,Portimonense,Rio Ave,2,2,2223,P1
P1,2023-04-08,Sp Braga,Estoril,4,1,2223,P1
P1,2023-04-09,Casa Pia,Sp Lisbon,3,4,2223,P1
P1,2023-04-10,Gil Vicente,Chaves,0,0,2223,P1
P1,2023-04-14,Famalicao,Guimaraes,2,1,2223,P1
P1,2023-04-15,Estoril,Portimonense,0,1,2223,P1
P1,2023-04-15,Maritimo,Pacos Ferreira,3,1,2223,P1
P1,2023-04-15,Chaves,Benfica,1,0,2223,P1
P1,2023-04-15,Porto,Santa Clara,2,1,2223,P1
P1,2023-04-16,Rio Ave,Casa Pia,1,1,2223,P1
P1,2023-04-16,Sp Braga,Gil Vicente,1,0,2223,P1
P1,2023-04-16,Sp Lisbon,Arouca,1,1,2223,P1
P1,2023-04-17,Vizela,Boavista,1,1,2223,P1
P1,2023-04-21,Casa Pia,Sp Braga,0,1,2223,P1
P1,2023-04-22,Famalicao,Maritimo,3,2,2223,P1
P1,2023-04-22,Boavista,Rio Ave,3,2,2223,P1
P1,2023-04-22,Pacos Ferreira,Porto,0,2,2223,P1
P1,2023-04-23,Portimonense,Gil Vicente,1,0,2223,P1
P1,2023-04-23,Benfica,Estoril,1,0,2223,P1
P1,2023-04-23,Santa Clara,Chaves,1,1,2223,P1
P1,2023-04-23,Arouca,Vizela,1,0,2223,P1
P1,2023-04-24,Guimaraes,Sp Lisbon,0,2,2223,P1
P1,2023-04-28,Rio Ave,Arouca,1,0,2223,P1
P1,2023-04-29,Maritimo,Guimaraes,1,2,2223,P1
P1,2023-04-29,Sp Braga,Portimonense,4,1,2223,P1
P1,2023-04-29,Chaves,Casa Pia,1,0,2223,P1
P1,2023-04-29,Vizela,Pacos Ferreira,1,2,2223,P1
P1,2023-04-29,Gil Vicente,Benfica,0,2,2223,P1
P1,2023-04-30,Estoril,Santa Clara,3,0,2223,P1
P1,2023-04-30,Porto,Boavista,1,0,2223,P1
P1,2023-04-30,Sp Lisbon,Famalicao,2,1,2223,P1
P1,2023-05-05,Casa Pia,Portimonense,1,1,2223,P1
P1,2023-05-06,Santa Clara,Gil Vicente,3,2,2223,P1
P1,2023-05-06,Boavista,Estoril,1,0,2223,P1
P1,2023-05-06,Benfica,Sp Braga,1,0,2223,P1
P1,2023-05-07,Maritimo,Rio Ave,2,2,2223,P1
P1,2023-05-07,Guimaraes,Vizela,3,0,2223,P1
P1,2023-05-07,Pacos Ferreira,Sp Lisbon,0,4,2223,P1
P1,2023-05-08,Famalicao,Chaves,1,2,2223,P1
P1,2023-05-08,Arouca,Porto,0,1,2223,P1
P1,2023-05-12,Gil Vicente,Boavista,3,1,2223,P1
P1,2023-05-13,Chaves,Pacos Ferreira,2,0,2223,P1
P1,2023-05-13,Vizela,Famalicao,0,0,2223,P1
P1,2023-05-13,Portimonense,Benfica,1,5,2223,P1
P1,2023-05-13,Sp Lisbon,Maritimo,2,1,2223,P1
P1,2023-05-14,Rio Ave,Guimaraes,0,1,2223,P1
P1,2023-05-14,Sp Braga,Santa Clara,5,3,2223,P1
P1,2023-05-14,Porto,Casa Pia,2,1,2223,P1
P1,2023-05-15,Estoril,Arouca,2,0,2223,P1
P1,2023-05-19,Maritimo,Vizela,1,0,2223,P1
P1,2023-05-20,Arouca,Chaves,1,0,2223,P1
P1,2023-05-20,Santa Clara,Portimonense,1,0,2223,P1
P1,2023-05-20,Boavista,Sp Braga,1,1,2223,P1
P1,2023-05-20,Famalicao,Porto,2,4,2223,P1
P1,2023-05-21,Guimaraes,Gil Vicente,1,0,2223,P1
P1,2023-05-21,Casa Pia,Estoril,2,2,2223,P1
P1,2023-05-21,Pacos Ferreira,Rio Ave,3,1,2223,P1
P1,2023-05-21,Sp Lisbon,Benfica,2,2,2223,P1
P1,2023-05-26,Rio Ave,Famalicao,2,2,2223,P1
P1,2023-05-26,Vizela,Sp Lisbon,1,2,2223,P1
P1,2023-05-27,Gil Vicente,Casa Pia,1,0,2223,P1
P1,2023-05-27,Chaves,Boavista,1,4,2223,P1
P1,2023-05-27,Estoril,Maritimo,3,1,2223,P1
P1,2023-05-27,Benfica,Santa Clara,3,0,2223,P1
P1,2023-05-27,Portimonense,Arouca,0,2,2223,P1
P1,2023-05-27,Porto,Guimaraes,3,0,2223,P1
P1,2023-05-27,Sp Braga,Pacos Ferreira,3,0,2223,P1
G1,2022-08-19,Volos NFC,Asteras Tripolis,3,3,2223,G1
G1,2022-08-20,Atromitos,OFI Crete,3,1,2223,G1
G1,2022-08-20,Lamia,AEK,0,3,2223,G1
G1,2022-08-20,PAOK,Panetolikos,1,0,2223,G1
G1,2022-08-21,Panathinaikos,Ionikos,1,0,2223,G1
G1,2022-08-21,Aris,Levadeiakos,3,0,2223,G1
G1,2022-08-21,Olympiakos,Giannina,2,0,2223,G1
G1,2022-08-26,Ionikos,Levadeiakos,0,0,2223,G1
G1,2022-08-27,Giannina,Lamia,1,1,2223,G1
G1,2022-08-27,AEK,Volos NFC,0,1,2223,G1
G1,2022-08-28,Panetolikos,Aris,3,1,2223,G1
G1,2022-08-28,OFI Crete,Panathinaikos,0,2,2223,G1
G1,2022-08-28,PAOK,Atromitos,2,1,2223,G1
G1,2022-08-29,Asteras Tripolis,Olympiakos,0,0,2223,G1
G1,2022-09-03,Lamia,Asteras Tripolis,0,0,2223,G1
G1,2022-09-03,Olympiakos,Ionikos,3,1,2223,G1
G1,2022-09-03,Panathinaikos,Levadeiakos,1,0,2223,G1
G1,2022-09-04,Atromitos,Panetolikos,1,1,2223,G1
G1,2022-09-04,Volos NFC,OFI Crete,0,1,2223,G1
G1,2022-09-04,AEK,Giannina,2,0,2223,G1
G1,2022-09-04,Aris,PAOK,0,0,2223,G1
G1,2022-09-10,OFI Crete,Panetolikos,1,2,2223,G1
G1,2022-09-10,Giannina,Levadeiakos,2,1,2223,G1
G1,2022-09-10,Ionikos,Atromitos,1,4,2223,G1
G1,2022-09-11,Olympiakos,Volos NFC,1,1,2223,G1
G1,2022-09-11,Asteras Tripolis,Aris,0,2,2223,G1
G1,2022-09-11,Panathinaikos,AEK,2,1,2223,G1
G1,2022-09-12,PAOK,Lamia,1,0,2223,G1
G1,2022-09-17,Atromitos,Lamia,0,0,2223,G1
G1,2022-09-17,Panetolikos,AEK,0,2,2223,G1
G1,2022-09-17,Panathinaikos,Giannina,3,0,2223,G1
G1,2022-09-18,Levadeiakos,Asteras Tripolis,1,1,2223,G1
G1,2022-09-18,OFI Crete,PAOK,1,1,2223,G1
G1,2022-09-18,Aris,Olympiakos,2,1,2223,G1
G1,2022-09-18,Volos NFC,Ionikos,2,0,2223,G1
G1,2022-10-01,Lamia,Levadeiakos,1,0,2223,G1
G1,2022-10-02,Asteras Tripolis,OFI Crete,2,0,2223,G1
G1,2022-10-02,Olympiakos,Atromitos,2,0,2223,G1
G1,2022-10-02,Volos NFC,Aris,2,0,2223,G1
G1,2022-10-02,PAOK,Panathinaikos,1,2,2223,G1
G1,2022-10-03,Giannina,Panetolikos,1,4,2223,G1
G1,2022-10-03,AEK,Ionikos,4,1,2223,G1
G1,2022-10-08,Panetolikos,Volos NFC,2,3,2223,G1
G1,2022-10-08,Ionikos,Lamia,1,1,2223,G1
G1,2022-10-09,OFI Crete,Olympiakos,1,2,2223,G1
G1,2022-10-09,Levadeiakos,PAOK,1,1,2223,G1
G1,2022-10-09,Panathinaikos,Asteras Tripolis,1,0,2223,G1
G1,2022-10-09,Aris,AEK,0,2,2223,G1
G1,2022-10-10,Atromitos,Giannina,2,1,2223,G1
G1,2022-10-15,Volos NFC,Levadeiakos,2,1,2223,G1
G1,2022-10-15,Aris,Ionikos,2,1,2223,G1
G1,2022-10-16,AEK,Atromitos,1,0,2223,G1
G1,2022-10-16,Giannina,OFI Crete,2,2,2223,G1
G1,2022-10-16,Lamia,Panathinaikos,0,2,2223,G1
G1,2022-10-16,Asteras Tripolis,Panetolikos,0,0,2223,G1
G1,2022-10-17,Olympiakos,PAOK,1,2,2223,G1
G1,2022-10-22,Atromitos,Volos NFC,0,2,2223,G1
G1,2022-10-22,Panetolikos,Olympiakos,0,2,2223,G1
G1,2022-10-23,Ionikos,Giannina,2,2,2223,G1
G1,2022-10-23,Panathinaikos,Aris,1,0,2223,G1
G1,2022-10-23,PAOK,Asteras Tripolis,2,2,2223,G1
G1,2022-10-24,Levadeiakos,AEK,0,2,2223,G1
G1,2022-10-24,OFI Crete,Lamia,0,0,2223,G1
G1,2022-10-29,Ionikos,Panetolikos,1,1,2223,G1
G1,2022-10-29,Volos NFC,Panathinaikos,1,5,2223,G1
G1,2022-10-30,Olympiakos,Lamia,2,0,2223,G1
G1,2022-10-30,Levadeiakos,Atromitos,2,1,2223,G1
G1,2022-10-30,AEK,PAOK,2,0,2223,G1
G1,2022-10-30,Aris,OFI Crete,1,1,2223,G1
G1,2022-10-31,Giannina,Asteras Tripolis,2,1,2223,G1
G1,2022-11-05,Lamia,Volos NFC,2,2,2223,G1
G1,2022-11-05,OFI Crete,Ionikos,0,2,2223,G1
G1,2022-11-05,Atromitos,Aris,0,0,2223,G1
G1,2022-11-05,PAOK,Giannina,2,0,2223,G1
G1,2022-11-06,Panetolikos,Levadeiakos,0,0,2223,G1
G1,2022-11-06,Panathinaikos,Olympiakos,1,1,2223,G1
G1,2022-11-06,Asteras Tripolis,AEK,1,1,2223,G1
G1,2022-11-08,Aris,Lamia,5,0,2223,G1
G1,2022-11-09,Panetolikos,Panathinaikos,0,1,2223,G1
G1,2022-11-09,Atromitos,Asteras Tripolis,2,0,2223,G1
G1,2022-11-09,AEK,OFI Crete,3,0,2223,G1
G1,2022-11-09,Levadeiakos,Olympiakos,0,1,2223,G1
G1,2022-11-10,Volos NFC,Giannina,2,1,2223,G1
G1,2022-11-10,Ionikos,PAOK,0,3,2223,G1
G1,2022-11-13,Giannina,Aris,0,4,2223,G1
G1,2022-11-13,Panathinaikos,Atromitos,2,0,2223,G1
G1,2022-11-13,Lamia,Panetolikos,1,3,2223,G1
G1,2022-11-13,Olympiakos,AEK,0,0,2223,G1
G1,2022-11-13,PAOK,Volos NFC,3,0,2223,G1
G1,2022-11-14,Asteras Tripolis,Ionikos,1,0,2223,G1
G1,2022-11-14,OFI Crete,Levadeiakos,2,1,2223,G1
G1,2022-12-21,Levadeiakos,Aris,1,1,2223,G1
G1,2022-12-21,AEK,Lamia,3,0,2223,G1
G1,2022-12-21,Asteras Tripolis,Volos NFC,0,0,2223,G1
G1,2022-12-21,Giannina,Olympiakos,2,2,2223,G1
G1,2022-12-21,Ionikos,Panathinaikos,1,1,2223,G1
G1,2022-12-22,OFI Crete,Atromitos,0,1,2223,G1
G1,2022-12-22,Panetolikos,PAOK,0,2,2223,G1
G1,2022-12-28,Levadeiakos,Ionikos,1,0,2223,G1
G1,2022-12-28,Olympiakos,Asteras Tripolis,5,0,2223,G1
G1,2022-12-28,Volos NFC,AEK,0,4,2223,G1
G1,2022-12-28,Atromitos,PAOK,1,1,2223,G1
G1,2022-12-28,Panathinaikos,OFI Crete,1,1,2223,G1
G1,2022-12-29,Aris,Panetolikos,1,0,2223,G1
G1,2022-12-29,Lamia,Giannina,1,1,2223,G1
G1,2023-01-03,OFI Crete,Volos NFC,0,0,2223,G1
G1,2023-01-03,Levadeiakos,Panathinaikos,0,1,2223,G1
G1,2023-01-03,Giannina,AEK,2,1,2223,G1
G1,2023-01-03,Ionikos,Olympiakos,0,2,2223,G1
G1,2023-01-04,Asteras Tripolis,Lamia,3,0,2223,G1
G1,2023-01-04,Panetolikos,Atromitos,2,0,2223,G1
G1,2023-01-04,PAOK,Aris,1,0,2223,G1
G1,2023-01-07,Levadeiakos,Giannina,1,3,2223,G1
G1,2023-01-07,Lamia,PAOK,0,3,2223,G1
G1,2023-01-08,Volos NFC,Olympiakos,0,4,2223,G1
G1,2023-01-08,Atromitos,Ionikos,2,0,2223,G1
G1,2023-01-08,Aris,Asteras Tripolis,3,0,2223,G1
G1,2023-01-08,AEK,Panathinaikos,1,0,2223,G1
G1,2023-01-09,Panetolikos,OFI Crete,0,4,2223,G1
G1,2023-01-14,Lamia,Atromitos,1,1,2223,G1
G1,2023-01-14,PAOK,OFI Crete,0,0,2223,G1
G1,2023-01-15,AEK,Panetolikos,4,1,2223,G1
G1,2023-01-15,Asteras Tripolis,Levadeiakos,0,0,2223,G1
G1,2023-01-15,Olympiakos,Aris,1,0,2223,G1
G1,2023-01-15,Giannina,Panathinaikos,0,1,2223,G1
G1,2023-01-16,Ionikos,Volos NFC,0,1,2223,G1
G1,2023-01-20,Panetolikos,Giannina,1,1,2223,G1
G1,2023-01-21,OFI Crete,Asteras Tripolis,1,0,2223,G1
G1,2023-01-21,Aris,Volos NFC,3,0,2223,G1
G1,2023-01-22,Ionikos,AEK,1,2,2223,G1
G1,2023-01-22,Levadeiakos,Lamia,0,0,2223,G1
G1,2023-01-22,Panathinaikos,PAOK,0,3,2223,G1
G1,2023-01-22,Atromitos,Olympiakos,1,1,2223,G1
G1,2023-01-28,Volos NFC,Panetolikos,2,3,2223,G1
G1,2023-01-28,Giannina,Atromitos,1,1,2223,G1
G1,2023-01-29,Olympiakos,OFI Crete,2,1,2223,G1
G1,2023-01-29,AEK,Aris,3,0,2223,G1
G1,2023-01-30,PAOK,Levadeiakos,3,2,2223,G1
G1,2023-01-30,Lamia,Ionikos,0,2,2223,G1
G1,2023-01-30,Asteras Tripolis,Panathinaikos,1,0,2223,G1
G1,2023-02-04,OFI Crete,Giannina,0,0,2223,G1
G1,2023-02-04,Ionikos,Aris,1,0,2223,G1
G1,2023-02-05,Panathinaikos,Lamia,2,0,2223,G1
G1,2023-02-05,Panetolikos,Asteras Tripolis,0,0,2223,G1
G1,2023-02-05,PAOK,Olympiakos,0,0,2223,G1
G1,2023-02-06,Levadeiakos,Volos NFC,0,3,2223,G1
G1,2023-02-11,Giannina,Ionikos,0,0,2223,G1
G1,2023-02-12,Volos NFC,Atromitos,2,1,2223,G1
G1,2023-02-12,Aris,Panathinaikos,1,2,2223,G1
G1,2023-02-13,Lamia,OFI Crete,1,4,2223,G1
G1,2023-02-13,Asteras Tripolis,PAOK,2,2,2223,G1
G1,2023-02-13,AEK,Levadeiakos,3,0,2223,G1
G1,2023-02-13,Olympiakos,Panetolikos,6,1,2223,G1
G1,2023-02-18,Panathinaikos,Volos NFC,2,0,2223,G1
G1,2023-02-18,Asteras Tripolis,Giannina,1,1,2223,G1
G1,2023-02-19,Lamia,Olympiakos,0,3,2223,G1
G1,2023-02-19,Panetolikos,Ionikos,1,0,2223,G1
G1,2023-02-19,PAOK,AEK,2,0,2223,G1
G1,2023-02-20,Atromitos,Levadeiakos,1,0,2223,G1
G1,2023-02-20,OFI Crete,Aris,0,3,2223,G1
G1,2023-02-24,Volos NFC,Lamia,1,1,2223,G1
G1,2023-02-25,AEK,Asteras Tripolis,2,0,2223,G1
G1,2023-02-25,Giannina,PAOK,0,0,2223,G1
G1,2023-02-25,Olympiakos,Panathinaikos,0,0,2223,G1
G1,2023-02-26,Ionikos,OFI Crete,0,2,2223,G1
G1,2023-02-26,Levadeiakos,Panetolikos,0,0,2223,G1
G1,2023-02-26,Aris,Atromitos,2,1,2223,G1
G1,2023-03-04,Asteras Tripolis,Atromitos,1,1,2223,G1
G1,2023-03-05,Olympiakos,Levadeiakos,6,0,2223,G1
G1,2023-03-05,Giannina,Volos NFC,0,1,2223,G1
G1,2023-03-05,Lamia,Aris,2,1,2223,G1
G1,2023-03-05,OFI Crete,AEK,0,3,2223,G1
G1,2023-03-05,PAOK,Ionikos,6,0,2223,G1
G1,2023-03-06,Panathinaikos,Panetolikos,2,0,2223,G1
G1,2023-03-08,Atromitos,AEK,0,1,2223,G1
G1,2023-03-12,AEK,Olympiakos,1,3,2223,G1
G1,2023-03-12,Aris,Giannina,3,1,2223,G1
G1,2023-03-12,Atromitos,Panathinaikos,0,2,2223,G1
G1,2023-03-12,Ionikos,Asteras Tripolis,1,0,2223,G1
G1,2023-03-12,Levadeiakos,OFI Crete,2,0,2223,G1
G1,2023-03-12,Panetolikos,Lamia,1,1,2223,G1
G1,2023-03-12,Volos NFC,PAOK,0,1,2223,G1
G1,2023-03-18,Asteras Tripolis,Panetolikos,2,1,2223,G1
G1,2023-03-18,OFI Crete,Levadeiakos,1,1,2223,G1
G1,2023-03-18,Atromitos,Ionikos,2,0,2223,G1
G1,2023-03-18,Lamia,Giannina,2,0,2223,G1
G1,2023-03-19,Volos NFC,Olympiakos,0,3,2223,G1
G1,2023-03-19,Aris,PAOK,1,2,2223,G1
G1,2023-03-19,AEK,Panathinaikos,0,0,2223,G1
G1,2023-04-01,Levadeiakos,Atromitos,1,1,2223,G1
G1,2023-04-01,Panetolikos,Lamia,1,3,2223,G1
G1,2023-04-01,Giannina,OFI Crete,0,1,2223,G1
G1,2023-04-01,Ionikos,Asteras Tripolis,1,0,2223,G1
G1,2023-04-02,Panathinaikos,Volos NFC,0,0,2223,G1
G1,2023-04-02,PAOK,AEK,0,1,2223,G1
G1,2023-04-02,Olympiakos,Aris,2,2,2223,G1
G1,2023-04-05,Volos NFC,AEK,0,1,2223,G1
G1,2023-04-05,Aris,Panathinaikos,0,1,2223,G1
G1,2023-04-05,Olympiakos,PAOK,3,1,2223,G1
G1,2023-04-08,Atromitos,Giannina,1,1,2223,G1
G1,2023-04-08,OFI Crete,Lamia,4,1,2223,G1
G1,2023-04-08,Asteras Tripolis,Levadeiakos,0,1,2223,G1
G1,2023-04-08,Panetolikos,Ionikos,0,1,2223,G1
G1,2023-04-09,AEK,Aris,3,1,2223,G1
G1,2023-04-09,PAOK,Volos NFC,4,2,2223,G1
G1,2023-04-09,Panathinaikos,Olympiakos,2,0,2223,G1
G1,2023-04-22,Giannina,Panetolikos,3,2,2223,G1
G1,2023-04-22,Lamia,Atromitos,1,0,2223,G1
G1,2023-04-22,Levadeiakos,Ionikos,2,2,2223,G1
G1,2023-04-22,OFI Crete,Asteras Tripolis,1,1,2223,G1
G1,2023-04-23,Volos NFC,Aris,0,3,2223,G1
G1,2023-04-23,PAOK,Panathinaikos,1,2,2223,G1
G1,2023-04-23,Olympiakos,AEK,1,3,2223,G1
G1,2023-04-26,Volos NFC,Panathinaikos,0,2,2223,G1
G1,2023-04-26,Aris,Olympiakos,2,1,2223,G1
G1,2023-04-26,AEK,PAOK,4,0,2223,G1
G1,2023-04-29,Asteras Tripolis,Lamia,0,0,2223,G1
G1,2023-04-29,Atromitos,OFI Crete,2,3,2223,G1
G1,2023-04-29,Ionikos,Giannina,0,1,2223,G1
G1,2023-04-29,Panetolikos,Levadeiakos,2,2,2223,G1
G1,2023-04-30,Olympiakos,Volos NFC,5,0,2223,G1
G1,2023-04-30,Panathinaikos,AEK,0,0,2223,G1
G1,2023-04-30,PAOK,Aris,3,2,2223,G1
G1,2023-05-03,AEK,Olympiakos,0,0,2223,G1
G1,2023-05-03,Aris,Volos NFC,4,2,2223,G1
G1,2023-05-03,Panathinaikos,PAOK,1,1,2223,G1
G1,2023-05-06,Atromitos,Panetolikos,2,0,2223,G1
G1,2023-05-06,Giannina,Asteras Tripolis,1,0,2223,G1
G1,2023-05-06,Lamia,Levadeiakos,1,1,2223,G1
G1,2023-05-06,OFI Crete,Ionikos,2,2,2223,G1
G1,2023-05-08,Aris,AEK,1,2,2223,G1
G1,2023-05-08,Olympiakos,Panathinaikos,1,0,2223,G1
G1,2023-05-08,Volos NFC,PAOK,0,2,2223,G1
G1,2023-05-13,Panetolikos,OFI Crete,0,2,2223,G1
G1,2023-05-13,Asteras Tripolis,Atromitos,1,1,2223,G1
G1,2023-05-13,Ionikos,Lamia,2,2,2223,G1
G1,2023-05-13,Levadeiakos,Giannina,3,3,2223,G1
G1,2023-05-14,AEK,Volos NFC,4,0,2223,G1
G1,2023-05-14,Panathinaikos,Aris,1,1,2223,G1
G1,2023-05-14,PAOK,Olympiakos,0,1,2223,G1
T1,2022-08-05,Istanbulspor,Trabzonspor,0,2,2223,T1
T1,2022-08-06,Sivasspor,Gaziantep,1,1,2223,T1
T1,2022-08-06,Besiktas,Kayserispor,1,0,2223,T1
T1,2022-08-07,Giresunspor,Ad. Demirspor,2,3,2223,T1
T1,2022-08-07,Karagumruk,Alanyaspor,2,4,2223,T1
T1,2022-08-07,Antalyaspor,Galatasaray,0,1,2223,T1
T1,2022-08-08,Buyuksehyr,Kasimpasa,4,0,2223,T1
T1,2022-08-08,Ankaragucu,Konyaspor,0,0,2223,T1
T1,2022-08-08,Fenerbahce,Umraniyespor,3,3,2223,T1
T1,2022-08-12,Trabzonspor,Hatayspor,1,0,2223,T1
T1,2022-08-13,Kayserispor,Istanbulspor,1,0,2223,T1
T1,2022-08-13,Ad. Demirspor,Sivasspor,3,0,2223,T1
T1,2022-08-13,Galatasaray,Giresunspor,0,1,2223,T1
T1,2022-08-14,Gaziantep,Ankaragucu,1,0,2223,T1
T1,2022-08-14,Umraniyespor,Antalyaspor,0,1,2223,T1
T1,2022-08-14,Alanyaspor,Besiktas,3,3,2223,T1
T1,2022-08-15,Konyaspor,Buyuksehyr,0,0,2223,T1
T1,2022-08-15,Kasimpasa,Fenerbahce,0,6,2223,T1
T1,2022-08-19,Umraniyespor,Galatasaray,0,1,2223,T1
T1,2022-08-20,Giresunspor,Kasimpasa,1,0,2223,T1
T1,2022-08-20,Hatayspor,Gaziantep,1,2,2223,T1
T1,2022-08-20,Antalyaspor,Trabzonspor,5,2,2223,T1
T1,2022-08-21,Buyuksehyr,Kayserispor,2,0,2223,T1
T1,2022-08-21,Besiktas,Karagumruk,4,1,2223,T1
T1,2022-08-22,Istanbulspor,Konyaspor,0,4,2223,T1
T1,2022-08-22,Sivasspor,Alanyaspor,1,1,2223,T1
T1,2022-08-22,Fenerbahce,Ad. Demirspor,4,2,2223,T1
T1,2022-08-26,Gaziantep,Antalyaspor,5,2,2223,T1
T1,2022-08-27,Karagumruk,Ankaragucu,4,1,2223,T1
T1,2022-08-27,Ad. Demirspor,Umraniyespor,1,0,2223,T1
T1,2022-08-27,Alanyaspor,Istanbulspor,0,1,2223,T1
T1,2022-08-28,Kasimpasa,Hatayspor,1,0,2223,T1
T1,2022-08-28,Kayserispor,Giresunspor,3,0,2223,T1
T1,2022-08-28,Trabzonspor,Galatasaray,0,0,2223,T1
T1,2022-08-29,Konyaspor,Fenerbahce,1,0,2223,T1
T1,2022-08-29,Besiktas,Sivasspor,3,1,2223,T1
T1,2022-09-02,Umraniyespor,Trabzonspor,0,1,2223,T1
T1,2022-09-03,Buyuksehyr,Alanyaspor,2,0,2223,T1
T1,2022-09-03,Sivasspor,Karagumruk,0,0,2223,T1
T1,2022-09-03,Fenerbahce,Kayserispor,2,0,2223,T1
T1,2022-09-03,Giresunspor,Konyaspor,0,1,2223,T1
T1,2022-09-04,Hatayspor,Ad. Demirspor,1,1,2223,T1
T1,2022-09-04,Ankaragucu,Besiktas,2,3,2223,T1
T1,2022-09-04,Antalyaspor,Kasimpasa,0,2,2223,T1
T1,2022-09-05,Galatasaray,Gaziantep,2,1,2223,T1
T1,2022-09-09,Alanyaspor,Ankaragucu,2,1,2223,T1
T1,2022-09-10,Konyaspor,Hatayspor,1,0,2223,T1
T1,2022-09-10,Karagumruk,Giresunspor,1,1,2223,T1
T1,2022-09-11,Sivasspor,Istanbulspor,1,1,2223,T1
T1,2022-09-11,Gaziantep,Umraniyespor,1,1,2223,T1
T1,2022-09-11,Kasimpasa,Galatasaray,2,3,2223,T1
T1,2022-09-11,Kayserispor,Antalyaspor,1,0,2223,T1
T1,2022-09-12,Besiktas,Buyuksehyr,0,1,2223,T1
T1,2022-09-12,Ad. Demirspor,Trabzonspor,3,2,2223,T1
T1,2022-09-16,Galatasaray,Konyaspor,2,1,2223,T1
T1,2022-09-16,Hatayspor,Kayserispor,0,4,2223,T1
T1,2022-09-17,Umraniyespor,Kasimpasa,1,2,2223,T1
T1,2022-09-17,Antalyaspor,Ad. Demirspor,0,3,2223,T1
T1,2022-09-17,Istanbulspor,Besiktas,2,2,2223,T1
T1,2022-09-18,Buyuksehyr,Karagumruk,0,0,2223,T1
T1,2022-09-18,Trabzonspor,Gaziantep,3,2,2223,T1
T1,2022-09-18,Ankaragucu,Sivasspor,2,1,2223,T1
T1,2022-09-18,Fenerbahce,Alanyaspor,5,0,2223,T1
T1,2022-10-01,Kasimpasa,Gaziantep,1,0,2223,T1
T1,2022-10-01,Ankaragucu,Buyuksehyr,1,2,2223,T1
T1,2022-10-01,Kayserispor,Trabzonspor,1,2,2223,T1
T1,2022-10-01,Ad. Demirspor,Galatasaray,0,0,2223,T1
T1,2022-10-02,Alanyaspor,Giresunspor,1,1,2223,T1
T1,2022-10-02,Sivasspor,Hatayspor,1,2,2223,T1
T1,2022-10-02,Konyaspor,Umraniyespor,1,0,2223,T1
T1,2022-10-02,Besiktas,Fenerbahce,0,0,2223,T1
T1,2022-10-03,Karagumruk,Istanbulspor,1,2,2223,T1
T1,2022-10-07,Gaziantep,Ad. Demirspor,1,1,2223,T1
T1,2022-10-08,Istanbulspor,Ankaragucu,1,2,2223,T1
T1,2022-10-08,Antalyaspor,Konyaspor,1,1,2223,T1
T1,2022-10-08,Giresunspor,Besiktas,0,1,2223,T1
